char_ngram,language,count
tf,ku,407
tg,ku,441
th,ku,2448
ti,ku,9626
tj,ku,355
tk,ku,2582
tl,ku,486
tm,ku,571
tn,ku,2079
to,ku,3690
tp,ku,1536
tq,ku,31
tr,ku,2776
ts,ku,1295
tt,ku,1251
tu,ku,2340
tv,ku,278
tw,ku,265
tx,ku,503
ty,ku,793
tz,ku,47
ua,ku,372
ub,ku,603
uc,ku,170
ud,ku,1147
ue,ku,721
uf,ku,172
ug,ku,235
uh,ku,2045
ui,ku,183
uj,ku,206
uk,ku,243
ul,ku,819
um,ku,633
un,ku,2221
uo,ku,26
up,ku,628
uq,ku,20
ur,ku,2408
us,ku,918
ut,ku,1618
uu,ku,25
uv,ku,110
uw,ku,204
ux,ku,139
uy,ku,623
uz,ku,144
va,ku,2918
vb,ku,876
vc,ku,208
vd,ku,1492
ve,ku,6973
vf,ku,34
vg,ku,315
vh,ku,162
vi,ku,1172
vj,ku,218
vk,ku,588
vl,ku,101
vm,ku,171
vn,ku,885
vo,ku,581
vp,ku,448
vq,ku,34
vr,ku,323
vs,ku,2771
vt,ku,332
vu,ku,112
vv,ku,134
vw,ku,120
vx,ku,32
vy,ku,360
vz,ku,15
wa,ku,1792
wb,ku,138
wc,ku,87
wd,ku,392
we,ku,4954
wf,ku,28
wg,ku,100
wh,ku,143
wi,ku,1008
wj,ku,54
wk,ku,56
wl,ku,285
wm,ku,52
wn,ku,2130
wo,ku,238
wp,ku,47
wq,ku,6
wr,ku,183
ws,ku,279
wt,ku,1156
wu,ku,27
wv,ku,19
ww,ku,337
wx,ku,25
wy,ku,87
wz,ku,11
xa,ku,872
xb,ku,85
xc,ku,48
xd,ku,154
xe,ku,1205
xf,ku,41
xg,ku,18
xh,ku,17
xi,ku,645
xj,ku,27
xk,ku,50
xl,ku,58
xm,ku,270
xn,ku,103
xo,ku,14
xp,ku,181
xq,ku,3
xr,ku,100
xs,ku,149
xt,ku,426
xu,ku,665
xv,ku,32
xw,ku,2738
xx,ku,69
xy,ku,112
xz,ku,51
ya,ku,13110
yb,ku,1471
yc,ku,216
yd,ku,1177
ye,ku,4487
yf,ku,107
yg,ku,202
yh,ku,329
yi,ku,224
yj,ku,267
yk,ku,251
yl,ku,289
ym,ku,406
yn,ku,3091
yo,ku,1026
yp,ku,801
yq,ku,53
yr,ku,309
ys,ku,434
yt,ku,695
yu,ku,37
yv,ku,393
yw,ku,427
yx,ku,83
yy,ku,283
yz,ku,94
za,ku,921
zb,ku,413
zc,ku,22
zd,ku,1100
ze,ku,829
zf,ku,4
zg,ku,64
zh,ku,116
zi,ku,1650
zj,ku,43
zk,ku,849
zl,ku,63
zm,ku,111
zn,ku,289
zo,ku,91
zp,ku,72
zq,ku,11
zr,ku,51
zs,ku,76
zt,ku,75
zu,ku,50
zv,ku,58
zw,ku,46
zx,ku,12
zy,ku,94
zz,ku,15
aa,ml,94
ab,ml,2116
ac,ml,1276
ad,ml,1030
ae,ml,65
af,ml,175
ag,ml,491
ah,ml,120
ai,ml,1141
aj,ml,21
ak,ml,1418
al,ml,4393
am,ml,6836
an,ml,5840
ao,ml,66
ap,ml,559
aq,ml,20
ar,ml,2928
as,ml,1543
at,ml,6764
au,ml,483
av,ml,271
aw,ml,127
ax,ml,42
ay,ml,666
az,ml,189
ba,ml,1942
bb,ml,90
bc,ml,55
bd,ml,19
be,ml,1315
bf,ml,26
bg,ml,20
bh,ml,30
bi,ml,430
bj,ml,225
bk,ml,4
bl,ml,1880
bm,ml,40
bn,ml,16
bo,ml,557
bp,ml,17
bq,ml,1
br,ml,411
bs,ml,112
bt,ml,78
bu,ml,879
bw,ml,76
bx,ml,45
by,ml,165
bz,ml,1
ca,ml,1946
cb,ml,24
cc,ml,252
cd,ml,104
ce,ml,1334
cf,ml,38
cg,ml,32
ch,ml,1061
ci,ml,2577
cj,ml,37
ck,ml,636
cl,ml,292
cm,ml,139
cn,ml,212
co,ml,4481
cp,ml,45
cq,ml,8
cr,ml,327
cs,ml,97
ct,ml,1767
cu,ml,287
cv,ml,174
cw,ml,20
cx,ml,8
cy,ml,53
cz,ml,20
da,ml,2313
db,ml,617
dc,ml,235
dd,ml,259
de,ml,1565
df,ml,96
dg,ml,66
dh,ml,50
di,ml,1621
dj,ml,30
dk,ml,610
dl,ml,188
dm,ml,114
dn,ml,116
do,ml,2081
dp,ml,53
dq,ml,4
dr,ml,276
ds,ml,364
dt,ml,197
du,ml,255
dv,ml,96
dw,ml,65
dx,ml,13
dy,ml,122
dz,ml,5
ea,ml,2171
eb,ml,443
ec,ml,1978
ed,ml,2971
ee,ml,2007
ef,ml,497
eg,ml,655
eh,ml,134
ei,ml,430
ej,ml,41
ek,ml,584
el,ml,1711
em,ml,959
en,ml,3030
eo,ml,2798
ep,ml,774
eq,ml,73
er,ml,4270
es,ml,4380
et,ml,1801
eu,ml,236
ev,ml,384
ew,ml,555
ex,ml,653
ey,ml,388
ez,ml,57
fa,ml,244
fb,ml,43
fc,ml,37
fd,ml,49
fe,ml,326
ff,ml,160
fg,ml,68
fh,ml,11
fi,ml,621
fj,ml,4
fk,ml,12
fl,ml,122
fm,ml,65
fn,ml,24
fo,ml,1271
fp,ml,33
fr,ml,448
fs,ml,67
ft,ml,485
fu,ml,123
fv,ml,22
fw,ml,15
fx,ml,25
fy,ml,36
fz,ml,1
ga,ml,410
gb,ml,62
gc,ml,172
gd,ml,107
ge,ml,1150
gf,ml,59
gg,ml,66
gh,ml,244
gi,ml,541
gj,ml,6
gk,ml,23
gl,ml,156
gm,ml,4849
gn,ml,207
go,ml,491
gp,ml,93
gq,ml,1
gr,ml,670
gs,ml,207
gt,ml,171
gu,ml,413
gv,ml,5
gw,ml,30
gx,ml,12
gy,ml,75
gz,ml,8
ha,ml,1179
hb,ml,16
hc,ml,50
hd,ml,54
he,ml,2538
hf,ml,26
hg,ml,25
hh,ml,18
hi,ml,1095
hj,ml,11
hk,ml,84
hl,ml,112
hm,ml,67
hn,ml,59
ho,ml,1173
hp,ml,60
hq,ml,13
hr,ml,85
hs,ml,145
ht,ml,450
hu,ml,260
hv,ml,7
hw,ml,37
hx,ml,3
hy,ml,53
hz,ml,7
ia,ml,1676
ib,ml,283
ic,ml,1918
id,ml,493
ie,ml,917
if,ml,299
ig,ml,383
ih,ml,28
ii,ml,94
ij,ml,90
ik,ml,136
il,ml,1077
im,ml,656
in,ml,5066
io,ml,6323
ip,ml,482
iq,ml,19
ir,ml,645
is,ml,1565
it,ml,4826
iu,ml,71
iv,ml,296
iw,ml,74
ix,ml,52
iy,ml,10
iz,ml,165
ja,ml,220
jb,ml,2
jc,ml,1
jd,ml,3
je,ml,279
ji,ml,30
jj,ml,2
jk,ml,21
jm,ml,6
jo,ml,48
jp,ml,23
jq,ml,1
jr,ml,1
js,ml,18
jt,ml,2
ju,ml,103
jv,ml,5
jx,ml,1
jy,ml,8
jz,ml,2
ka,ml,304
kb,ml,27
kc,ml,251
kd,ml,193
ke,ml,550
kf,ml,38
kg,ml,4745
kh,ml,71
ki,ml,345
kj,ml,14
kk,ml,33
kl,ml,41
km,ml,111
kn,ml,206
ko,ml,167
kp,ml,21
kr,ml,125
ks,ml,153
kt,ml,103
ku,ml,66
kv,ml,6
kw,ml,39
kx,ml,3
ky,ml,94
kz,ml,4
la,ml,4334
lb,ml,594
lc,ml,171
ld,ml,1170
le,ml,1893
lf,ml,124
lg,ml,140
lh,ml,26
li,ml,1450
lj,ml,5
lk,ml,138
ll,ml,1127
lm,ml,208
ln,ml,55
lo,ml,1722
lp,ml,1502
lq,ml,8
lr,ml,125
ls,ml,386
lt,ml,328
lu,ml,330
lv,ml,94
lw,ml,55
lx,ml,11
ly,ml,1701
lz,ml,31
ma,ml,1640
mb,ml,549
mc,ml,92
md,ml,98
me,ml,8287
mf,ml,40
mg,ml,36
mh,ml,61
mi,ml,595
mj,ml,7
mk,ml,143
ml,ml,210
mm,ml,1045
mn,ml,94
mo,ml,753
mp,ml,350
mq,ml,13
mr,ml,303
ms,ml,310
mt,ml,87
mu,ml,256
mv,ml,16
mw,ml,15
mx,ml,21
my,ml,95
mz,ml,5
na,ml,9494
nb,ml,195
nc,ml,1169
nd,ml,2133
ne,ml,2944
nf,ml,558
ng,ml,1593
nh,ml,112
ni,ml,1480
nj,ml,51
nk,ml,672
nl,ml,182
nm,ml,455
nn,ml,855
no,ml,2294
np,ml,195
nq,ml,57
nr,ml,155
ns,ml,3426
nt,ml,3251
nu,ml,547
nv,ml,115
nw,ml,83
nx,ml,16
ny,ml,186
nz,ml,23
oa,ml,162
ob,ml,1595
oc,ml,683
od,ml,603
oe,ml,1411
of,ml,768
og,ml,249
oh,ml,61
oi,ml,229
oj,ml,26
ok,ml,309
ol,ml,1466
om,ml,1810
on,ml,9129
oo,ml,664
op,ml,2865
oq,ml,5
or,ml,3715
os,ml,631
ot,ml,2107
ou,ml,2546
ov,ml,479
ow,ml,514
ox,ml,156
oy,ml,118
oz,ml,11
pa,ml,942
pb,ml,50
pc,ml,46
pd,ml,62
pe,ml,817
pf,ml,30
pg,ml,70
ph,ml,350
pi,ml,478
pj,ml,1
pk,ml,28
pl,ml,570
pm,ml,81
pn,ml,58
po,ml,501
pp,ml,329
pq,ml,15
pr,ml,2166
ps,ml,154
pt,ml,2673
pu,ml,325
pv,ml,17
pw,ml,79
px,ml,26
py,ml,80
pz,ml,1
qa,ml,12
qb,ml,3
qc,ml,7
qd,ml,4
qe,ml,3
qg,ml,2
qh,ml,1
qi,ml,8
qk,ml,18
ql,ml,6
qm,ml,2
qn,ml,9
qo,ml,2
qq,ml,1
qr,ml,13
qs,ml,5
qt,ml,14
qu,ml,382
qv,ml,1
qw,ml,4
qy,ml,1
ra,ml,3846
rb,ml,193
rc,ml,903
rd,ml,430
re,ml,3244
rf,ml,420
rg,ml,312
rh,ml,66
ri,ml,1971
rj,ml,9
rk,ml,323
rl,ml,799
rm,ml,498
rn,ml,676
ro,ml,2869
rp,ml,165
rq,ml,81
rr,ml,399
rs,ml,1132
rt,ml,1002
ru,ml,450
rv,ml,92
rw,ml,129
rx,ml,14
ry,ml,1105
rz,ml,27
sa,ml,1311
sb,ml,119
sc,ml,436
sd,ml,276
se,ml,1735
sf,ml,183
sg,ml,75
sh,ml,1210
si,ml,1177
sj,ml,12
sk,ml,1678
sl,ml,2364
sm,ml,204
sn,ml,1517
so,ml,659
sp,ml,556
sq,ml,65
sr,ml,138
ss,ml,1602
st,ml,3547
su,ml,530
sv,ml,68
sw,ml,355
sx,ml,19
sy,ml,216
sz,ml,6
ta,ml,2392
tb,ml,396
tc,ml,309
td,ml,214
te,ml,3111
tf,ml,200
tg,ml,55
th,ml,3222
ti,ml,7279
tj,ml,11
tk,ml,114
tl,ml,510
tm,ml,324
tn,ml,1665
to,ml,1624
tp,ml,290
tq,ml,16
tr,ml,3382
ts,ml,1467
tt,ml,811
tu,ml,742
tv,ml,108
tw,ml,182
tx,ml,35
ty,ml,2696
tz,ml,72
ua,ml,430
ub,ml,353
uc,ml,184
ud,ml,136
ue,ml,540
uf,ml,71
ug,ml,235
uh,ml,48
ui,ml,238
uj,ml,2
uk,ml,150
ul,ml,781
um,ml,447
un,ml,1560
uo,ml,54
up,ml,295
ur,ml,1178
us,ml,1546
ut,ml,1339
uu,ml,28
uv,ml,29
uw,ml,37
ux,ml,18
uy,ml,37
uz,ml,27
va,ml,367
vb,ml,4
vc,ml,19
vd,ml,35
ve,ml,854
vf,ml,11
vg,ml,12
vh,ml,8
vi,ml,779
vj,ml,2
vk,ml,4
vl,ml,13
vm,ml,2
vn,ml,38
vo,ml,141
vp,ml,11
vr,ml,12
vs,ml,185
vt,ml,7
vu,ml,6
vv,ml,9
vw,ml,4
vx,ml,3
vy,ml,1
wa,ml,588
wb,ml,15
wc,ml,14
wd,ml,29
we,ml,1120
wf,ml,30
wg,ml,24
wh,ml,303
wi,ml,475
wj,ml,8
wk,ml,17
wl,ml,20
wm,ml,39
wn,ml,93
wo,ml,702
wp,ml,38
wq,ml,3
wr,ml,84
ws,ml,109
wt,ml,48
wu,ml,4
wv,ml,2
ww,ml,149
wx,ml,14
wy,ml,25
wz,ml,53
xa,ml,91
xb,ml,60
xc,ml,46
xd,ml,24
xe,ml,84
xf,ml,23
xg,ml,2
xh,ml,14
xi,ml,167
xj,ml,1
xk,ml,33
xl,ml,45
xm,ml,79
xn,ml,12
xo,ml,18
xp,ml,86
xq,ml,1
xr,ml,20
xs,ml,27
xt,ml,241
xu,ml,19
xv,ml,14
xw,ml,6
xx,ml,61
xy,ml,28
ya,ml,234
yb,ml,87
yc,ml,76
yd,ml,1403
ye,ml,263
yf,ml,38
yg,ml,32
yh,ml,40
yi,ml,1056
yj,ml,7
yk,ml,242
yl,ml,131
ym,ml,139
yn,ml,1907
yo,ml,657
yp,ml,452
yq,ml,4
yr,ml,65
ys,ml,285
yt,ml,140
yu,ml,35
yv,ml,31
yw,ml,52
yx,ml,19
yy,ml,36
yz,ml,13
za,ml,183
zb,ml,21
zc,ml,9
zd,ml,5
ze,ml,324
zf,ml,2
zh,ml,2
zi,ml,140
zj,ml,6
zk,ml,2
zl,ml,6
zm,ml,3
zn,ml,1
zo,ml,120
zp,ml,25
zs,ml,15
zt,ml,4
zu,ml,54
zw,ml,2
zy,ml,15
zz,ml,17
aa,mk,519
ab,mk,753
ac,mk,764
ad,mk,545
ae,mk,190
af,mk,182
ag,mk,747
ah,mk,216
ai,mk,420
aj,mk,195
ak,mk,575
al,mk,1723
am,mk,2076
an,mk,3770
ao,mk,171
ap,mk,364
aq,mk,33
ar,mk,1501
as,mk,1977
at,mk,2194
au,mk,262
av,mk,262
aw,mk,115
ax,mk,55
ay,mk,316
az,mk,163
ba,mk,998
bb,mk,62
bc,mk,85
bd,mk,20
be,mk,564
bf,mk,5
bg,mk,94
bh,mk,15
bi,mk,382
bj,mk,31
bk,mk,7
bl,mk,1243
bm,mk,26
bn,mk,18
bo,mk,353
bp,mk,12
bq,mk,2
br,mk,293
bs,mk,64
bt,mk,23
bu,mk,240
bw,mk,20
bx,mk,5
by,mk,145
bz,mk,3
ca,mk,724
cb,mk,65
cc,mk,169
cd,mk,66
ce,mk,623
cf,mk,22
cg,mk,15
ch,mk,698
ci,mk,772
cj,mk,8
ck,mk,1085
cl,mk,182
cm,mk,60
cn,mk,88
co,mk,1233
cp,mk,26
cq,mk,16
cr,mk,264
cs,mk,76
ct,mk,312
cu,mk,222
cv,mk,9
cw,mk,9
cx,mk,1
cy,mk,53
cz,mk,9
da,mk,1039
db,mk,119
dc,mk,103
dd,mk,140
de,mk,927
df,mk,57
dg,mk,51
dh,mk,83
di,mk,564
dj,mk,36
dk,mk,81
dl,mk,52
dm,mk,87
dn,mk,92
do,mk,805
dp,mk,123
dq,mk,4
dr,mk,194
ds,mk,172
dt,mk,115
du,mk,148
dv,mk,60
dw,mk,49
dx,mk,18
dy,mk,108
dz,mk,17
ea,mk,3375
eb,mk,299
ec,mk,611
ed,mk,1088
ee,mk,1076
ef,mk,216
eg,mk,282
eh,mk,156
ei,mk,312
ej,mk,128
ek,mk,352
el,mk,791
em,mk,542
en,mk,1458
eo,mk,830
ep,mk,277
eq,mk,25
er,mk,2017
es,mk,4765
et,mk,2335
eu,mk,1432
ev,mk,247
ew,mk,363
ex,mk,244
ey,mk,230
ez,mk,68
fa,mk,237
fb,mk,76
fc,mk,15
fd,mk,20
fe,mk,200
ff,mk,331
fg,mk,21
fh,mk,10
fi,mk,271
fj,mk,8
fk,mk,9
fl,mk,124
fm,mk,34
fn,mk,13
fo,mk,765
fp,mk,21
fq,mk,2
fr,mk,326
fs,mk,80
ft,mk,137
fu,mk,91
fv,mk,8
fw,mk,20
fx,mk,1
fy,mk,76
ga,mk,322
gb,mk,45
gc,mk,47
gd,mk,49
ge,mk,1389
gf,mk,19
gg,mk,89
gh,mk,199
gi,mk,208
gj,mk,9
gk,mk,42
gl,mk,205
gm,mk,712
gn,mk,107
go,mk,305
gp,mk,65
gq,mk,3
gr,mk,293
gs,mk,129
gt,mk,177
gu,mk,161
gv,mk,39
gw,mk,15
gx,mk,5
gy,mk,29
gz,mk,4
ha,mk,791
hb,mk,27
hc,mk,55
hd,mk,53
he,mk,2259
hf,mk,11
hg,mk,18
hh,mk,35
hi,mk,496
hj,mk,17
hk,mk,29
hl,mk,58
hm,mk,61
hn,mk,71
ho,mk,615
hp,mk,91
hq,mk,9
hr,mk,128
hs,mk,69
ht,mk,277
hu,mk,177
hv,mk,14
hw,mk,35
hx,mk,6
hy,mk,48
hz,mk,5
ia,mk,697
ib,mk,161
ic,mk,910
id,mk,326
ie,mk,423
if,mk,174
ig,mk,389
ih,mk,36
ii,mk,148
ij,mk,66
ik,mk,209
il,mk,548
im,mk,3009
in,mk,2244
io,mk,1515
ip,mk,272
iq,mk,28
ir,mk,336
is,mk,828
it,mk,1492
iu,mk,42
iv,mk,289
iw,mk,17
ix,mk,97
iy,mk,49
iz,mk,86
ja,mk,540
jb,mk,9
jc,mk,12
jd,mk,14
je,mk,259
jg,mk,6
jh,mk,5
ji,mk,53
jj,mk,109
jk,mk,23
jl,mk,3
jm,mk,5
jn,mk,2
jo,mk,221
jp,mk,14
jq,mk,1
jr,mk,12
js,mk,13
jt,mk,12
ju,mk,117
jv,mk,5
jw,mk,1
jx,mk,1
jy,mk,3
jz,mk,4
ka,mk,470
kb,mk,65
kc,mk,86
kd,mk,214
ke,mk,457
kf,mk,30
kg,mk,694
kh,mk,55
ki,mk,293
kj,mk,17
kk,mk,20
kl,mk,70
km,mk,59
kn,mk,93
ko,mk,416
kp,mk,26
kq,mk,601
kr,mk,88
ks,mk,120
kt,mk,102
ku,mk,71
kv,mk,11
kw,mk,45
ky,mk,67
kz,mk,2
la,mk,1466
lb,mk,103
lc,mk,70
ld,mk,325
le,mk,1062
lf,mk,68
lg,mk,63
lh,mk,47
li,mk,853
lj,mk,55
lk,mk,133
ll,mk,614
lm,mk,93
ln,mk,81
lo,mk,1398
lp,mk,447
lq,mk,9
lr,mk,54
ls,mk,173
lt,mk,298
lu,mk,166
lv,mk,113
lw,mk,25
lx,mk,2
ly,mk,603
lz,mk,14
ma,mk,1799
mb,mk,202
mc,mk,73
md,mk,45
me,mk,4467
mf,mk,28
mg,mk,29
mh,mk,26
mi,mk,522
mj,mk,18
mk,mk,52
ml,mk,98
mm,mk,372
mn,mk,83
mo,mk,729
mp,mk,324
mq,mk,3
mr,mk,65
ms,mk,120
mt,mk,62
mu,mk,138
mv,mk,12
mw,mk,22
mx,mk,4
my,mk,117
mz,mk,20
na,mk,2522
nb,mk,150
nc,mk,612
nd,mk,789
ne,mk,1557
nf,mk,251
ng,mk,716
nh,mk,98
ni,mk,790
nj,mk,72
nk,mk,167
nl,mk,116
nm,mk,148
nn,mk,409
no,mk,911
np,mk,75
nq,mk,49
nr,mk,112
ns,mk,1057
nt,mk,2328
nu,mk,237
nv,mk,36
nw,mk,66
nx,mk,10
ny,mk,129
nz,mk,39
oa,mk,223
ob,mk,735
oc,mk,1063
od,mk,294
oe,mk,585
of,mk,638
og,mk,209
oh,mk,156
oi,mk,208
oj,mk,158
ok,mk,371
ol,mk,617
om,mk,878
on,mk,2588
oo,mk,1609
op,mk,2123
oq,mk,14
or,mk,1385
os,mk,531
ot,mk,1514
ou,mk,2039
ov,mk,248
ow,mk,386
ox,mk,73
oy,mk,175
oz,mk,46
pa,mk,500
pb,mk,43
pc,mk,31
pd,mk,49
pe,mk,1815
pf,mk,42
pg,mk,49
ph,mk,130
pi,mk,300
pj,mk,18
pk,mk,11
pl,mk,217
pm,mk,30
pn,mk,17
po,mk,452
pp,mk,183
pq,mk,2
pr,mk,785
ps,mk,125
pt,mk,647
pu,mk,102
pv,mk,10
pw,mk,30
py,mk,32
pz,mk,1
qa,mk,8
qb,mk,3
qc,mk,1
qd,mk,5
qf,mk,10
qg,mk,2
qh,mk,3
qi,mk,18
qj,mk,2
qk,mk,2
ql,mk,9
qm,mk,2
qn,mk,8
qo,mk,7
qp,mk,2
qq,mk,4
qr,mk,4
qs,mk,18
qt,mk,2
qu,mk,823
qv,mk,1
qw,mk,4
qx,mk,7
qz,mk,5
ra,mk,1660
rb,mk,127
rc,mk,188
rd,mk,309
re,mk,1313
rf,mk,72
rg,mk,255
rh,mk,46
ri,mk,1052
rj,mk,28
rk,mk,236
rl,mk,309
rm,mk,196
rn,mk,315
ro,mk,2576
rp,mk,110
rq,mk,16
rr,mk,346
rs,mk,438
rt,mk,478
ru,mk,290
rv,mk,101
rw,mk,58
rx,mk,11
ry,mk,299
rz,mk,16
sa,mk,766
sb,mk,129
sc,mk,434
sd,mk,93
se,mk,1766
sf,mk,129
sg,mk,57
sh,mk,569
si,mk,588
sj,mk,28
sk,mk,243
sl,mk,710
sm,mk,142
sn,mk,480
so,mk,1792
sp,mk,267
sq,mk,29
sr,mk,82
ss,mk,543
st,mk,2400
su,mk,218
sv,mk,57
sw,mk,126
sx,mk,5
sy,mk,119
sz,mk,16
ta,mk,1107
tb,mk,120
tc,mk,204
td,mk,93
te,mk,3144
tf,mk,85
tg,mk,48
th,mk,2371
ti,mk,4296
tj,mk,41
tk,mk,38
tl,mk,255
tm,mk,178
tn,mk,513
to,mk,1176
tp,mk,183
tq,mk,10
tr,mk,973
ts,mk,423
tt,mk,964
tu,mk,363
tv,mk,58
tw,mk,153
tx,mk,10
ty,mk,1152
tz,mk,28
ua,mk,204
ub,mk,156
uc,mk,134
ud,mk,125
ue,mk,227
uf,mk,29
ug,mk,123
uh,mk,43
ui,mk,144
uj,mk,28
uk,mk,76
ul,mk,285
um,mk,210
un,mk,564
uo,mk,628
up,mk,182
uq,mk,9
ur,mk,1886
us,mk,542
ut,mk,1726
uu,mk,10
uv,mk,31
uw,mk,10
ux,mk,29
uy,mk,17
uz,mk,35
va,mk,237
vb,mk,3
vc,mk,24
vd,mk,34
ve,mk,560
vf,mk,2
vg,mk,13
vh,mk,8
vi,mk,393
vj,mk,10
vk,mk,10
vl,mk,21
vm,mk,3
vn,mk,87
vo,mk,241
vp,mk,10
vr,mk,28
vs,mk,23
vt,mk,6
vu,mk,21
vv,mk,3
vw,mk,9
vx,mk,3
vy,mk,8
vz,mk,1
wa,mk,366
wb,mk,21
wc,mk,47
wd,mk,16
we,mk,260
wf,mk,20
wg,mk,10
wh,mk,169
wi,mk,369
wj,mk,7
wk,mk,7
wl,mk,12
wm,mk,24
wn,mk,71
wo,mk,290
wp,mk,13
wq,mk,4
wr,mk,30
ws,mk,157
wt,mk,57
wu,mk,6
wv,mk,2
ww,mk,93
wx,mk,3
wy,mk,42
wz,mk,4
xa,mk,32
xb,mk,17
xc,mk,22
xd,mk,51
xe,mk,19
xf,mk,9
xg,mk,3
xh,mk,16
xi,mk,92
xj,mk,2
xk,mk,6
xl,mk,12
xm,mk,34
xn,mk,18
xo,mk,11
xp,mk,45
xq,mk,2
xr,mk,12
xs,mk,14
xt,mk,63
xu,mk,10
xv,mk,11
xw,mk,5
xx,mk,49
xy,mk,26
ya,mk,186
yb,mk,174
yc,mk,60
yd,mk,450
ye,mk,116
yf,mk,84
yg,mk,29
yh,mk,42
yi,mk,653
yj,mk,14
yk,mk,66
yl,mk,89
ym,mk,87
yn,mk,568
yo,mk,362
yp,mk,116
yq,mk,1
yr,mk,65
ys,mk,169
yt,mk,80
yu,mk,25
yv,mk,10
yw,mk,57
yx,mk,9
yy,mk,45
yz,mk,6
za,mk,120
zb,mk,8
zc,mk,7
zd,mk,3
ze,mk,142
zf,mk,4
zg,mk,9
zh,mk,11
zi,mk,112
zj,mk,3
zk,mk,7
zl,mk,16
zm,mk,11
zn,mk,27
zo,mk,45
zp,mk,7
zr,mk,7
zs,mk,6
zt,mk,3
zu,mk,9
zv,mk,6
zw,mk,8
zx,mk,2
zy,mk,10
zz,mk,26
aa,gd,816
ab,gd,2387
ac,gd,10448
ad,gd,7300
ae,gd,98
af,gd,549
ag,gd,3110
ah,gd,532
ai,gd,15339
aj,gd,12
ak,gd,116
al,gd,4610
am,gd,3692
an,gd,14536
ao,gd,901
ap,gd,974
aq,gd,12
ar,gd,4220
as,gd,4720
at,gd,4345
au,gd,236
av,gd,180
aw,gd,101
ax,gd,31
ay,gd,394
az,gd,52
ba,gd,889
bb,gd,77
bc,gd,23
bd,gd,51
be,gd,353
bf,gd,21
bg,gd,10
bh,gd,5146
bi,gd,420
bj,gd,8
bk,gd,8
bl,gd,352
bm,gd,20
bn,gd,76
bo,gd,377
bp,gd,24
br,gd,1054
bs,gd,149
bt,gd,70
bu,gd,851
bv,gd,11
bw,gd,2
by,gd,55
bz,gd,5
ca,gd,1614
cb,gd,48
cc,gd,111
cd,gd,578
ce,gd,1113
cf,gd,22
cg,gd,78
ch,gd,13984
ci,gd,495
cj,gd,1
ck,gd,379
cl,gd,1163
cm,gd,188
cn,gd,64
co,gd,1790
cp,gd,45
cq,gd,10
cr,gd,873
cs,gd,347
ct,gd,1524
cu,gd,1237
cv,gd,18
cw,gd,10
cx,gd,3
cy,gd,33
da,gd,4012
db,gd,193
dc,gd,355
dd,gd,499
de,gd,2851
df,gd,284
dg,gd,209
dh,gd,11054
di,gd,2067
dj,gd,41
dk,gd,12
dl,gd,284
dm,gd,326
dn,gd,314
do,gd,663
dp,gd,150
dq,gd,5
dr,gd,641
ds,gd,634
dt,gd,449
du,gd,437
dv,gd,335
dw,gd,57
dx,gd,15
dy,gd,38
dz,gd,4
ea,gd,13233
eb,gd,347
ec,gd,985
ed,gd,1375
ee,gd,423
ef,gd,454
eg,gd,557
eh,gd,44
ei,gd,2805
ej,gd,21
ek,gd,29
el,gd,678
em,gd,776
en,gd,1836
eo,gd,1486
ep,gd,315
eq,gd,50
er,gd,2753
es,gd,1968
et,gd,1431
eu,gd,924
ev,gd,295
ew,gd,455
ex,gd,288
ey,gd,162
ez,gd,8
fa,gd,2105
fb,gd,11
fc,gd,44
fd,gd,32
fe,gd,560
ff,gd,147
fg,gd,68
fh,gd,1100
fi,gd,834
fj,gd,1
fl,gd,114
fm,gd,38
fn,gd,18
fo,gd,937
fp,gd,25
fq,gd,1
fr,gd,456
fs,gd,59
ft,gd,172
fu,gd,240
fv,gd,12
fw,gd,5
fx,gd,5
fy,gd,31
ga,gd,4131
gb,gd,88
gc,gd,178
gd,gd,140
ge,gd,1544
gf,gd,80
gg,gd,191
gh,gd,2631
gi,gd,507
gj,gd,9
gk,gd,5
gl,gd,900
gm,gd,107
gn,gd,534
go,gd,223
gp,gd,104
gq,gd,2
gr,gd,1475
gs,gd,409
gt,gd,248
gu,gd,2053
gv,gd,20
gw,gd,40
gx,gd,6
gy,gd,35
gz,gd,8
ha,gd,15086
hb,gd,690
hc,gd,816
hd,gd,2581
he,gd,5243
hf,gd,650
hg,gd,742
hh,gd,13
hi,gd,3148
hj,gd,16
hk,gd,9
hl,gd,3008
hm,gd,593
hn,gd,1599
ho,gd,1777
hp,gd,218
hq,gd,9
hr,gd,2032
hs,gd,1528
ht,gd,1402
hu,gd,2764
hv,gd,43
hw,gd,26
hx,gd,9
hy,gd,67
hz,gd,2
ia,gd,914
ib,gd,550
ic,gd,4633
id,gd,5864
ie,gd,625
if,gd,285
ig,gd,1974
ih,gd,6
ii,gd,202
ij,gd,5
ik,gd,88
il,gd,4490
im,gd,1282
in,gd,6043
io,gd,3775
ip,gd,339
iq,gd,12
ir,gd,6831
is,gd,3727
it,gd,2709
iu,gd,220
iv,gd,190
iw,gd,17
ix,gd,64
iz,gd,147
ja,gd,81
jc,gd,2
jd,gd,19
je,gd,43
jf,gd,2
jg,gd,1
ji,gd,13
jk,gd,2
jm,gd,4
jn,gd,1
jo,gd,36
jp,gd,13
jr,gd,4
js,gd,5
jt,gd,2
ju,gd,31
